Date = 2020-03-04 17:30:22 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:30:22 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:30:22 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:30:22 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:30:27 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:30:27 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:30:29 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:30:29 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:30:29 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:30:29 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:30:34 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:30:34 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:30:36 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:30:36 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:30:36 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:30:36 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:30:41 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:30:41 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:30:43 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:30:43 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:30:43 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:30:43 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:30:48 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:30:48 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:30:50 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:30:50 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:30:50 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:30:50 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:30:55 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:30:55 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:30:57 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:30:57 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:30:57 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:30:57 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:31:02 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:31:02 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:31:04 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:31:04 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:31:04 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:31:04 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:31:09 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:31:09 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:31:11 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:31:11 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:31:11 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:31:11 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:31:16 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:31:16 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:31:18 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:31:18 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:31:18 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:31:18 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:31:23 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:31:23 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:31:25 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:31:25 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:31:25 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:31:25 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:31:30 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:31:30 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:31:32 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:31:32 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:31:32 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:31:32 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:31:37 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:31:37 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:31:40 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:31:40 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:31:40 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:31:40 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:31:45 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:31:45 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:31:47 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:31:47 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:31:47 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:31:47 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:31:52 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:31:52 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:31:54 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:31:54 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:31:54 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:31:54 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:31:59 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:31:59 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:32:01 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:32:01 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:32:01 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:32:01 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:32:06 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:32:06 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:32:08 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:32:08 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:32:08 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:32:08 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:32:13 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:32:13 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:32:15 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:32:15 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:32:15 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:32:15 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:32:20 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:32:20 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:32:22 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:32:22 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:32:22 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:32:22 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:32:27 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:32:27 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:32:29 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:32:29 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:32:29 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:32:29 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:32:34 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:32:34 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:32:36 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:32:36 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:32:36 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:32:36 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:32:41 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:32:41 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:32:43 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:32:43 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:32:43 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:32:43 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:32:48 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:32:48 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:32:50 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:32:50 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:32:50 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:32:50 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:32:55 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:32:55 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:32:57 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:32:57 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:32:57 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:32:57 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:33:02 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:33:02 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:33:04 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:33:04 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:33:04 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:33:04 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:33:09 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:33:09 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:33:11 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:33:11 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:33:11 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:33:11 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:33:16 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:33:16 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:33:19 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:33:19 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:33:19 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:33:19 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:33:24 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:33:24 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:33:26 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:33:26 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:33:26 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:33:26 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:33:31 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:33:31 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:33:33 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:33:33 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:33:33 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:33:33 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:33:38 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:33:38 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:33:40 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:33:40 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:33:40 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:33:40 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:33:45 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:33:45 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:33:47 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:33:47 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:33:47 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:33:47 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:33:52 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:33:52 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:33:54 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:33:54 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:33:54 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:33:54 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:33:59 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:33:59 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:34:01 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:34:01 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:34:01 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:34:01 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:34:06 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:34:06 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:34:08 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:34:08 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:34:08 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:34:08 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:34:13 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:34:13 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:34:15 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:34:15 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:34:15 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:34:15 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:34:20 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:34:20 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:34:22 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:34:22 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:34:22 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:34:22 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:34:27 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:34:27 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:34:29 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:34:29 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:34:29 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:34:29 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:34:34 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:34:34 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:34:36 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:34:36 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:34:36 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:34:36 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:34:41 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:34:41 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:34:43 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:34:43 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:34:43 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:34:43 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:34:48 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:34:48 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:34:50 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:34:50 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:34:50 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:34:50 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:34:55 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:34:55 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:34:57 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:34:57 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:34:57 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:34:57 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:35:02 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:35:02 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:35:05 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:35:05 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:35:05 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:35:05 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:35:10 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:35:10 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:35:12 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:35:12 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:35:12 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:35:12 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:48:50 | Message = MirasyInterfaceService Initialise()
Date = 2020-03-04 17:48:54 | Message = MirasyInterfaceService Started Successfully
Date = 2020-03-04 17:48:54 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:48:56 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:48:56 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:48:56 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:48:56 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:49:06 | Message = MirasysVCAInterfaceService OnValidateCertificate() new certificate.Subject :CN=WIN-B24PUTOHKN4
Date = 2020-03-04 17:49:08 | Message = MirasysInterface CreateVaAlert() DeviceName:Reception_222--!--strEventCode:linecross--!--strAlarmDateTime:
Date = 2020-03-04 17:49:25 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:49:25 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:49:27 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:49:27 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:49:27 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:49:27 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:49:32 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:49:32 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:49:34 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:49:34 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:49:34 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:49:34 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:49:39 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:49:39 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:49:41 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:49:41 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:49:41 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:49:41 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:49:46 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2020-03-04 17:49:46 | Message = MirasysVCAInterfaceService Connect(): Start
Date = 2020-03-04 17:49:48 | Message = MirasysVCAInterfaceService OnUserStatusChanged(): logged out : ConnectionError
Date = 2020-03-04 17:49:48 | Message = MirasysVCAInterfaceService OnUserStatusChanged():After Connect
Date = 2020-03-04 17:49:48 | Message = MirasysVCAInterfaceService OnConnectionEvent(): start
Date = 2020-03-04 17:49:48 | Message = MirasysVCAInterfaceService OnConnectionEvent(): ConnectionFailed 
Date = 2020-03-04 17:49:53 | Message = MirasysVCAInterfaceService Disconnect(): start 
