Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SANATAN DHARAM TOWARDS GODAULIYA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  SRI KASI VISWANATH TEMPLE
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SRI KASI VISWANATH MANDIR PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SRI KASI VISWANATH MANDIR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  KARMEDESAR MANDIR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KARMDESHWAR MANDIR PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KARMDESHWAR MANDIR TOWARDS DLW
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  LARA HOTEL
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  LARA HOTEL  PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  LARA HOTEL TOWARDS GODULIYA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  CHITRANJAN PARK
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  CHITRANJAN PARK 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  CHITRANJAN PARK PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  KASHIPURA CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KASHIPURA CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KASHIPURA CHAURAHA PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  PIYERI CHAUKI
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PIYARI CHAUKI 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PIYARI CHAUKI PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  HARTIRTH TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  HARTIRATH TIRAHA 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  HARTIRATH TIRAHA PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  DERASI PUL 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  DERASI PUL TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  DERASI PUL PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  MONGA KATRA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MONGA KATRA PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MONGA KATRA TOWARDS LARA HOTEL
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  KAAL BHAIRAV CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KAAL BHAIRAVA CHAURAHA TOWARDS MANDIR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KAAL BHAIRAVA CHAURAHA TOWARDS MAIDAGIN
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KAAL BHAIRAVA CHAURAHA TOWARDS MANDI
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KAAL BHAIRAVA CHAURAHA TOWARDS BISESARGANJ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  CHANDRA CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  CHANDRA CHAURAHA TOWARDS JALUPUR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  CHANDRA CHAURAHA TOWARDS ASHAPUR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  CHANDRA CHAURAHA TOWARDS RTO
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  KABIR CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KABIR CHAURAHA TOWARDS PIYARI CHAUKI
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KABIR CHAURAHA TOWARDS MAIDAGIN
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KABIR CHAURAHA TOWARDS KASIKA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  KABIR CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KABIR CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SAJAN MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SIGRA MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  AKSHVANI MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BHU MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MALDHAIYA MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  RAVINDRAPURI MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PANDEYPUR MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  LAHERTARA  MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MANDUADIH MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  RATHYATRA MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MARIMAI MULTISENSOR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  GAI GHAT TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  GAI GHAT PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  GAI GHAT TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  CHETGANJ CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  CHETGANJ CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  CHETGANJ CHAURAHA PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  TELIYABAGH TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  TELIYABAGH CHAURAHA TOWARDS LAHURAVIR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  TELIYABAGH CHAURAHA TOWARDS CHAUKAGHAT
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  TELIYABAGH CHAURAHA TOWARDS MARI MAI
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  TELIYABAGH CHURAHA TOWARDS LOHAMANDI
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  SONARPURA CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SONARPURA CHAURAHA 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SONARPURA CHAURAHA PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  BENGALI TOLA CHAURAHA 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BANGALITOLA CHAURAHA TOWARDS
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  ANDHRAPUL CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  ANDHRAPUL CHAURAHA TOWARDS NADESAR 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  ANDHRAPUL CHAURAHA TOWARDS CANNT
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  ANDHRAPUL CHAURAHA TOWARDS CHAUKAGHAT
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  LAHURAVIR CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  LAHURAVIR CHUARAHA TOWRADS MAIDAGIN
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  LAHURAVIR CHAURAHA TOWARDS BENIYABAGH
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  MACCHODARI TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MACCHODARI TIRAHA TOWARDS POLICE CHAUKI
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  LAHARTARA CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  LAHARTARA CHAURAHA TOWADS CANTT
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PITAR KUNDA KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MACCHODARI KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  CIRCUIT HOUSE KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PT. DEENDAYAL KUDAGHAR1
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  ARDALI_BAZAR KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BENIYABAGH_KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  REWARI TALAB KUDAGAHR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  TEHSILSADAR KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  AURAUNGABAD KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  FATMAN KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SHIVALA KUDAGHAR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  DLW KAKARMATTA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  DLW KAKARMATTA PUL PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  DLW KAKARMATTA PUL
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  PRAHLAD GHAT TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PRAHLAD GHAT TIRAHA 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PRAHLAD GHAT PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  PANCHKOSI CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PANCHKOSI CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PANCHKOSI CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  BISWESWARGANJ TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BISWESWARGANJ TIRAHA TOWARD MAIDAGIN
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BISWESWARGANJ TIRAHA TOWARDS GAI GAHT
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BISWESWARGANJ TIRAHA TOWARDS GOLGADDA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  REWARI TALAB TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  REWARI TALAB TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  REWARI TALAB TIRAHA1
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  MUKTI MODE BHAWAN
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MUKTI MODE BHAWAN
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MUKTI MODE BHAWAN PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  KASIKA TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KASIKA TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KASIKA PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  SONARPURA CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SONARPURA CHAURAHA PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  SONARPURA CHAURAHA 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  KAJAKPURA RAILWAY CROSSING
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KAJAKPURA RAILWAY CROSSING TOWARDS LATBHAIRAV 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KAJAKPURA RAILWAY CROSSING TOWARDS RAJGHAT
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KAJAKPURA RAILWAY CROSSING KAPILDHARA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  KAJAKPURA RAILWAY CROSSING TOWARDS GOLGADDA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  BULLA NALA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BULA NALA TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BULA NALA PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  MARI MAI TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MARI MAI TOWARDS TELIYABAGH
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MARI MAI TOWARDS ANDHRAPUL1
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MARI MAI TOWARDS ANDHRAPUL_2
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  PANDEYPUR CAHURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PANDEY PUR CHAURAHA TOWARDS LALPUR
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PANDEY PUR CHAURAHA TOWARDS POLICE LINE
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PANDEY PUR CHAURAHA TOWARDS CHAUKAGHAT
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  PANDEY PUR CHAURAHA TOWARDS KALIMATA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  MINT HOUSE TIRAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MINT HOUSE TIRAHA TOWARDS ASIYANA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MINT HOUSE TIRAHA TOWARDS DAINIK JAGRAN
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  MINT HOUSE TIRAHA TOWARDS CANTT
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  BADAU CHUNGI CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BADAU CHUNGI TOWARDS 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BADAU CHUNGI TOWARDS1
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BADAU CHUNGI TOWARDS2
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  BHESASUR GHAT
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BHESASUR GHAT TOWARDS
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  BHESASUR GHAT PTZ
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  TARIKHANA CHAURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  TARIKHANA TOWARDS 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  TARIKHANA TOWARDS 1
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  TARIKHANA TOWARDS 2
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  AMBEDKAR CHURAHA
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  AMBEDKAR TOWARDS 2
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  AMBEDKAR TOWARDS 1
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Camera name:  AMBEDKAR TOWARDS 
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Location name:  Camera 77
Date = 2019-09-15 11:34:27 | Message = MirasysInterface getCamDeviceList() Exception Final:System.InvalidCastException: Unable to cast object of type 'Mirasys.Clients.Gateway.SDK.Recorder.Profile.CameraNode' to type 'Mirasys.Clients.Gateway.SDK.Recorder.Profile.SiteNode'.    at MirasysVCAInt.MirasysVaInterface.getCamDeviceList() in e:\Intellve Solutions\New folder\MirasysVCAInt\MirasysVCAInt\MirasysVCAInt\MirasysVaInterface.xaml.cs:line 310
Date = 2019-09-15 11:34:37 | Message = MirasysVCAInterfaceService Dispose()
Date = 2019-09-15 11:34:37 | Message = MirasysVCAInterfaceService Disconnect(): start 
Date = 2019-09-15 11:34:37 | Message = MirasysVCAInterfaceService Dispose()
